tTrials.thisRepN,tTrials.thisTrialN,tTrials.thisN,tTrials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,tStart_text.started,tStart_text.stopped,Prediction,practice_Frequency,practice_Level,practice_Psychopy_Level,practice_isCatchTrial,Practice_trial_detection,practice_Cue_Delays,practice_Cue_Frequencies,practice_Interval,practice_Cue_Intensities,tCue_visual_cue.started,tCue_visual_cue.stopped,tProbe_visual_cue.started,tProbe_visual_cue.stopped,tFeedback.keys,tFeedback.corr,tFeedback.rt,tFeedback.started,tFeedback.stopped,tToo_late.keys,tToo_late.corr,tToo_early.keys,tToo_early.corr,tToo_early.rt,more_instructions.started,more_instructions.stopped,readyy.keys,readyy.rt,readyy.started,readyy.stopped,txt_rhythm.started,txt_rhythm.stopped,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,sound_3.started,sound_3.stopped,sound_4.started,sound_4.stopped,cross.started,cross.stopped,sound_5.started,sound_5.stopped,circle.started,circle.stopped,rhythm_ready.keys,rhythm_ready.rt,rhythm_ready.started,rhythm_ready.stopped,rhytm_ready_txt.started,rhytm_ready_txt.stopped,txt_freq.started,txt_freq.stopped,sound_6.started,sound_6.stopped,sound_7.started,sound_7.stopped,sound_8.started,sound_8.stopped,sound_9.started,sound_9.stopped,cross_2.started,cross_2.stopped,sound_10.started,sound_10.stopped,circle_2.started,circle_2.stopped,freq_ready.keys,freq_ready.rt,freq_ready.started,freq_ready.stopped,freq_ready_txt.started,freq_ready_txt.stopped,txt_freq_2.started,txt_freq_2.stopped,sound_11.started,sound_11.stopped,sound_12.started,sound_12.stopped,sound_13.started,sound_13.stopped,sound_14.started,sound_14.stopped,cross_3.started,cross_3.stopped,sound_15.started,sound_15.stopped,circle_3.started,circle_3.stopped,freq_ready_2.keys,freq_ready_2.rt,freq_ready_2.started,freq_ready_2.stopped,freq_ready_txt_2.started,freq_ready_txt_2.stopped,txt_freq_3.started,txt_freq_3.stopped,sound_16.started,sound_16.stopped,sound_17.started,sound_17.stopped,sound_18.started,sound_18.stopped,sound_19.started,sound_19.stopped,cross_4.started,cross_4.stopped,sound_20.started,sound_20.stopped,circle_4.started,circle_4.stopped,freq_ready_txt_3.started,freq_ready_txt_3.stopped,tStart_text_2.started,tStart_text_2.stopped,this_trial_is.started,this_trial_is.stopped,Frequency,Level,Psychopy_Level,Real trial detection,Cue Delays,Cue Frequencies,Interval,Cue Intensities,Catch trial,cue_visual_cue.started,cue_visual_cue.stopped,probe_visual_cue.started,probe_visual_cue.stopped,feedback.keys,feedback.corr,feedback.started,feedback.stopped,answer_too_late.keys,answer_too_late.corr,answer_too_early.keys,answer_too_early.corr,feedback.rt,Catch trial answer,answer_too_early.rt,answer_too_late.rt,Audiogram_both,Audiogram_frequency,Audiogram_time,Audiogram_none,participant,session,Language (english or french),Skip training? (1 for yes),Resume previous experiment,date,expName,psychopyVersion,frameRate,
,,,,2,0,2,0,8,0,8,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,606.1102048000321,None,,,,,"[0.718808026364792, 0.718808026364792, 0.718808026364792, 0.718808026364792]","[394.9329351656024, 314.6794344656486, 995.735358379856, 156.62157370992506]",None,"[6.7336691393324175, 7.801313489013854, 4.527703095438838, 7.136463664855924]",True,607.096745399991,610.2777758000884,610.2777758000884,611.5298433999997,None,1,3.89207926671952,4.9299351666122675,None,1,None,1,,0,,,,,,,erfnpg,001,fr,0,0,2022-05-10_14h57.34.806,Cluster,2022.1.1,None,
,,,,2,0,2,0,9,0,9,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612.063720199978,None,1414.213562373095,-3.0,3.570336253224866e-05,0,"[0.4991885116595425, 0.4991885116595425, 0.4991885116595425, 0.4991885116595425]","[280.6155120773433, 420.4482076268573, 629.9605249474366, 943.8743126816935]",Perfect_5th,"[8.101610357160641, 6.7336691393324175, 5.911524192183128, 4.224694335014276]",False,613.097091600066,615.615833299933,615.615833299933,616.8454055001494,None,0,3.006382866529748,4.030856366734952,None,1,None,1,,,,,,,,,erfnpg,001,fr,0,0,2022-05-10_14h57.34.806,Cluster,2022.1.1,None,
,,,,2,0,2,0,10,0,10,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617.1790140001103,None,2215.6672761749455,3.3604760645724063,0.00011719151208426351,1,"[0.4129943761557129, 0.4129943761557129, 0.4129943761557129, 0.4129943761557129]","[2782.8458559843502, 3534.5125660045514, 980.4183724952105, 4477.901167478778]",None,"[7.3564450191786595, 3.8732573415116693, 4.527703095438838, 1.0]",False,618.1902638999745,620.4351815001573,620.4351815001573,621.6528078999836,['space'],1,2.6702640664298087,3.6998197664506733,None,1,None,1,[0.827382399700582],,,,,,,,erfnpg,001,fr,0,0,2022-05-10_14h57.34.806,Cluster,2022.1.1,None,
,,,,2,0,2,0,11,0,11,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,621.9313728001434,None,1414.213562373095,-2.0,4.005983164181629e-05,0,"[0.5111780686636465, 0.5111780686636465, 0.5111780686636465, 0.5111780686636465]","[235.67519796203894, 168.78255435847458, 3438.8134513666555, 855.3090879576189]",None,"[8.497991955627874, 7.395300579819079, 4.0, 4.1456602449515545]",False,623.5742973000742,626.146083000116,626.146083000116,627.355709000025,None,0,3.0657925999257714,4.091590799856931,None,1,None,1,,,,,,,,,erfnpg,001,fr,0,0,2022-05-10_14h57.34.806,Cluster,2022.1.1,None,
,,,,2,0,2,0,12,0,12,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,627.7142984000966,None,659.7539553864473,-5.0,2.730473327450918e-05,0,"[0.66253535332722, 0.5518049653974841, 0.6315086492637411, 0.7961273803057289]","[415.6189480713939, 466.51649576840373, 523.6470614103134, 587.7739531418044]",Tone,"[6.7336691393324175, 6.552496604039485, 6.40013392183546, 6.216208046997928]",False,628.8043416000437,631.6775930000003,631.6775930000003,632.9174347999506,None,0,3.6608837333042175,4.683869633125141,None,1,None,1,,,,,,,,,erfnpg,001,fr,0,0,2022-05-10_14h57.34.806,Cluster,2022.1.1,None,
,,,,2,0,2,0,13,0,13,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,633.540768600069,None,3584.2320178853856,-3.0,5.425821575796134e-05,0,"[0.6604117981557296, 0.6604117981557296, 0.6604117981557296, 0.6604117981557296]","[5689.613675689364, 5068.869530385398, 4515.849367040975, 4023.1644124116674]",Tone,"[0.23089339059954916, 0.5793284398548444, 1.0, 1.9207490549914885]",False,634.5372117999941,637.5524848999921,637.5524848999921,638.7785102999769,None,0,3.68437726655975,4.703997966600582,None,1,None,1,,,,,,,,,erfnpg,001,fr,0,0,2022-05-10_14h57.34.806,Cluster,2022.1.1,None,
,,,,2,0,2,0,14,0,14,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,639.2777639001142,None,8000.0,-4.0,0.00011454338263838867,1,"[0.53273660970622, 0.53273660970622, 0.53273660970622, 0.53273660970622]","[3174.8021039364003, 4000.0000000000014, 5039.684199579494, 6349.604207872799]",Major_3rd,"[5.070064131485763, 1.9207490549914885, 0.5793284398548444, -0.2486732484955798]",False,641.1401821000036,643.7543001000304,643.7543001000304,644.982772000134,['space'],1,3.1467753667384386,4.19562146672979,None,1,None,1,[0.3284376997034997],,,,,,,,erfnpg,001,fr,0,0,2022-05-10_14h57.34.806,Cluster,2022.1.1,None,
,,,,2,0,2,0,15,0,15,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645.3734649999533,None,,,,,"[0.5525003036799534, 0.6810062758040827, 0.6838727018559771, 0.42574765261914965]","[3688.083121282621, 4139.733334650116, 4646.693558265961, 5215.737169277179]",Tone,"[3.0, 1.9207490549914885, 0.8445011065612587, 0.40123166226580054]",True,646.3891054999549,649.3264576999936,649.3264576999936,650.5627514000516,None,1,3.384275966556743,4.4190862665418535,None,1,None,1,,0,,,,,,,erfnpg,001,fr,0,0,2022-05-10_14h57.34.806,Cluster,2022.1.1,None,
,,,,2,0,2,0,16,0,16,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650.8448620999698,None,1272.4383744536322,0.31483317056897286,5.5943604030508556e-05,1,"[0.42194789286461265, 0.42194789286461265, 0.42194789286461265, 0.42194789286461265]","[368.22534064480044, 1638.374401092884, 3050.2654698317774, 1623.7465138587806]",None,"[7.0, 8.456914536802293, 6.268524139814443, 8.456914536802293]",False,651.8619844000787,654.1389099000953,654.1389099000953,655.3808319999371,['space'],1,2.719780266750604,3.7403623666614294,None,1,None,1,[0.5293171000666916],,,,,,,,erfnpg,001,fr,0,0,2022-05-10_14h57.34.806,Cluster,2022.1.1,None,
,,,,2,0,2,0,17,0,17,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,655.6592564999592,None,246.80442347167948,2.468962899417771,0.0002308642116692277,1,"[0.6204988140507863, 0.6204988140507863, 0.6204988140507863, 0.6204988140507863]","[391.77760144934905, 349.0341629273218, 310.95408833913734, 277.0285987018353]",Tone,"[6.923446411116335, 7.186672611562737, 7.801313489013854, 8.332992182463364]",False,656.6694150001276,659.5613486999646,659.5613486999646,660.7992757000029,['space'],1,3.5110877663828433,4.545598866418004,None,1,None,1,[0.7074996000155807],,,,,,,,erfnpg,001,fr,0,0,2022-05-10_14h57.34.806,Cluster,2022.1.1,None,
,,,,2,0,2,0,18,0,18,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.2582292000297,None,318.3300607243125,1.8013134890138534,0.00012028510882667138,1,"[0.4826916462760914, 0.6733988929677094, 0.6453461822128104, 0.5331560432626603]","[1604.282977283498, 1070.7304277222865, 714.6268239981177, 476.95618276582115]",Perfect_5th,"[8.456914536802293, 5.027844375041463, 5.0, 6.552496604039485]",False,662.2738181001041,665.1102261000779,665.1102261000779,666.329133399995,['space'],1,3.3545049666427076,4.3782947664149106,None,1,None,1,[0.3002246997784823],,,,,,,,erfnpg,001,fr,0,0,2022-05-10_14h57.34.806,Cluster,2022.1.1,None,
,,,,2,0,2,0,19,0,19,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,666.6953191000503,None,,,,,"[0.7928555330950553, 0.48546855643525333, 0.5165755338506801, 0.6113336420591313]","[1232.3506586579974, 1552.6645356950226, 1956.2347319474084, 2464.7013173159944]",Major_3rd,"[6.314833170568972, 8.032865359491113, 9.296753518001285, 8.865510346829453]",True,667.7042141000275,670.5336289000697,670.5336289000697,671.7510373000987,None,1,3.4341557663865387,4.449993766378611,None,1,None,1,,0,,,,,,,erfnpg,001,fr,0,0,2022-05-10_14h57.34.806,Cluster,2022.1.1,None,
,,,,3,0,3,0,0,0,0,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.1656405001413,None,189.4645708137998,-4.0,0.00019169242467719167,0,"[0.6599413409323364, 0.6599413409323364, 0.6599413409323364, 0.6599413409323364]","[300.7562590205293, 267.9433656340734, 238.71040097760422, 212.666790237714]",Tone,"[8.0, 8.332992182463364, 8.497991955627874, 8.417660824179716]",False,763.1604021999519,766.180903499946,766.180903499946,767.4152879000176,None,0,3.665143566671759,4.68343066656962,None,1,None,1,,,,,,,,,erfnpg,001,fr,0,0,2022-05-10_14h57.34.806,Cluster,2022.1.1,None,
,,,,3,0,3,0,1,0,1,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,767.8954843000975,None,250.0,0.0,0.0001674827195789138,1,"[0.6052517166349992, 0.6052517166349992, 0.6052517166349992, 0.6052517166349992]","[5580.790516006199, 131.11614037996287, 247.87397123165118, 1615.7627025741067]",None,"[0.23089339059954916, 6.7607281090035265, 8.468962899417772, 8.456914536802293]",False,768.9275261999574,771.7714923000894,771.7714923000894,772.9923553999979,['space'],1,3.4373916334006935,4.47598193353042,None,1,None,1,[0.3607778998557478],,,,,,,,erfnpg,001,fr,0,0,2022-05-10_14h57.34.806,Cluster,2022.1.1,None,
,,,,3,0,3,0,2,0,2,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,773.4433606001548,None,125.37897280911011,0.6513169308613973,0.0007753604696349547,1,"[0.5425913218735766, 0.4262172945540289, 0.6184724436759275, 0.5453444170333674]","[2073.131683564957, 1571.3207514900769, 246.2222702868905, 333.60147368030226]",None,"[9.360476064572406, 8.456914536802293, 8.468962899417772, 7.488071809041017]",False,774.4552422000561,777.072336900048,777.072336900048,778.3097300999798,['space'],1,3.156038066605106,4.1841644665692,None,1,None,1,[0.47541739977896214],,,,,,,,erfnpg,001,fr,0,0,2022-05-10_14h57.34.806,Cluster,2022.1.1,None,
,,,,3,0,3,0,3,0,3,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.6813000999391,None,,,,,"[0.7559716944821693, 0.4655880965539879, 0.7441621189567726, 0.6512514768554785]","[1786.1662254244297, 133.73184683405054, 1243.3988402599375, 6325.7240540109615]",None,"[9.0, 6.7607281090035265, 6.314833170568972, -0.2486732484955798]",True,779.6990525000729,782.6890654999297,782.6890654999297,783.9178859000094,['space'],0,3.6512346665840596,4.6944772666320205,None,1,None,1,[0.2267972999252379],0,,,,,,,erfnpg,001,fr,0,0,2022-05-10_14h57.34.806,Cluster,2022.1.1,None,
,,,,3,0,3,0,4,0,4,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,784.432826400036,None,1073.6501811084972,-0.9721556249585369,4.2142226429875694e-05,1,"[0.7425477837981943, 0.7425477837981943, 0.7425477837981943, 0.7425477837981943]","[213.03917836718458, 319.1981085995463, 478.2567850403517, 716.5755255902487]",Perfect_5th,"[8.417660824179716, 7.488071809041017, 6.552496604039485, 5.0]",False,785.4364338000305,788.6884473999962,788.6884473999962,789.9239004999399,['space'],1,4.007326266495511,5.020109266508371,None,1,None,1,[0.48356779967434704],,,,,,,,erfnpg,001,fr,0,0,2022-05-10_14h57.34.806,Cluster,2022.1.1,None,
,,,,3,0,3,0,5,0,5,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,790.5051567000337,None,3482.202253184498,0.0,7.485072584861476e-05,0,"[0.7435233537382433, 0.7861935674581195, 0.5874477807374027, 0.5854813837018938]","[150.6873769238318, 6027.236235165645, 183.1950578112847, 734.2825400693123]",None,"[7.136463664855924, 0.015661922096660064, 7.979952219004358, 5.0]",False,791.5411072999705,794.6976324999705,794.6976324999705,795.9284588000737,None,0,3.712843766435981,4.729738466441631,None,1,None,1,,,,,,,,,erfnpg,001,fr,0,0,2022-05-10_14h57.34.806,Cluster,2022.1.1,None,
,,,,3,0,3,0,6,0,6,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,796.3210603001062,None,4117.756594069773,-4.0792509450085115,5.7547447662244544e-05,1,"[0.6189671536353016, 0.47832220579562096, 0.6529796086519734, 0.5524646333927383]","[184.60431302950866, 7875.427452030663, 2645.2034169564668, 7736.019669127136]",None,"[7.979952219004358, -0.869648872614917, 8.243990824798374, -0.869648872614917]",False,797.3527714000084,800.1255274999421,800.1255274999421,801.3585930000991,['space'],1,3.3456029663793743,4.364274566527456,None,1,None,1,[0.44352259999141097],,,,,,,,erfnpg,001,fr,0,0,2022-05-10_14h57.34.806,Cluster,2022.1.1,None,
,,,,3,0,3,0,7,0,7,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801.7640118999407,None,6062.8662660415985,-5.0,6.682440389904723e-05,1,"[0.5569108541077691, 0.5569108541077691, 0.5569108541077691, 0.5569108541077691]","[2406.0500721642366, 3031.4331330208, 3819.3664156416708, 4812.100144328472]",Major_3rd,"[9.0, 6.268524139814443, 2.7967227669802486, 0.5793284398548444]",False,802.8023735000752,805.5062224001158,805.5062224001158,806.7412100001238,['space'],1,3.239211166743189,4.266730866627768,None,1,None,1,[0.27192789991386235],,,,,,,,erfnpg,001,fr,0,0,2022-05-10_14h57.34.806,Cluster,2022.1.1,None,
,,,,3,0,3,0,8,0,8,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807.121179100126,None,1800.7176734424113,3.0,9.296413430268616e-05,1,"[0.5904673774653688, 0.5904673774653688, 0.5904673774653688, 0.5904673774653688]","[2858.4611291202123, 2546.599355787184, 2268.762101687816, 2021.2372481590576]",Tone,"[7.3564450191786595, 8.865510346829453, 9.237281137673754, 9.296753518001285]",False,808.1263572999742,810.945910600014,810.945910600014,812.1615713001229,['space'],1,3.3971236667130142,4.421490466687828,None,1,None,1,[0.29060329985804856],,,,,,,,erfnpg,001,fr,0,0,2022-05-10_14h57.34.806,Cluster,2022.1.1,None,
,,,,3,0,3,0,9,0,9,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,812.5966646000743,None,,,,,"[0.634609184838426, 0.634609184838426, 0.634609184838426, 0.634609184838426]","[3293.005224598388, 902.251191118224, 536.7451526115144, 475.95471386450464]",None,"[5.0, 4.224694335014276, 6.40013392183546, 6.552496604039485]",True,813.615272999974,816.552428400144,816.552428400144,817.7896477000322,None,1,3.580649566836655,4.606568966759369,None,1,None,1,,0,,,,,,,erfnpg,001,fr,0,0,2022-05-10_14h57.34.806,Cluster,2022.1.1,None,
,,,,3,0,3,0,10,0,10,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,818.2656219999772,None,5940.684664511553,-5.98433807790334,5.9275479310081673e-05,1,"[0.6593324520753381, 0.6593324520753381, 0.6593324520753381, 0.6593324520753381]","[1564.8940557428164, 140.97552726982443, 3724.6194349420643, 4755.482953397955]",None,"[8.032865359491113, 6.919512542731903, 2.7967227669802486, 0.8445011065612587]",False,819.2707154001109,822.271350499941,822.271350499941,823.4916836000048,['space'],1,3.658439966617152,4.700713766505942,None,1,None,1,[0.26205119979567826],,,,,,,,erfnpg,001,fr,0,0,2022-05-10_14h57.34.806,Cluster,2022.1.1,None,
,,,,3,0,3,0,11,0,11,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.018917700043,None,435.2752816480623,1.0,8.387303461037769e-05,1,"[0.6058622418356484, 0.6058622418356484, 0.6058622418356484, 0.6058622418356484]","[171.48751977330886, 265.1609313305829, 1566.8674142257164, 619.3899127711849]",None,"[7.683030925175551, 8.332992182463364, 8.032865359491113, 5.911524192183128]",False,825.8085757000372,828.6539902000222,828.6539902000222,829.8718453000765,['space'],1,3.443235566606745,4.475176166510209,None,1,None,1,[0.3612884997855872],,,,,,,,erfnpg,001,fr,0,0,2022-05-10_14h57.34.806,Cluster,2022.1.1,None,
,,,,3,0,3,0,12,0,12,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830.3359938999638,None,203.0630990890589,-4.0,0.00016369622261606785,0,"[0.6117023955837575, 0.7036023501830158, 0.5384613273401728, 0.5450568166213403]","[127.92173649959686, 143.58729437462938, 161.1712885549474, 180.90865468004728]",Tone,"[6.651316930861397, 6.919512542731903, 7.395300579819079, 7.683030925175551]",False,831.3468168999534,834.2142618000507,834.2142618000507,835.4360644000117,None,0,3.418912166496739,4.43540406646207,None,1,None,1,,,,,,,,,erfnpg,001,fr,0,0,2022-05-10_14h57.34.806,Cluster,2022.1.1,None,
,,,,3,0,3,0,13,0,13,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835.8342693001032,None,466.5164957684038,0.0,7.315559622348784e-05,1,"[0.4147890516183673, 0.4147890516183673, 0.4147890516183673, 0.4147890516183673]","[293.88697657090216, 329.8769776932236, 370.2743880716411, 415.61894807139396]",Tone,"[8.0, 7.488071809041017, 7.0, 6.7336691393324175]",False,836.8576341001317,839.1322387000546,839.1322387000546,840.3729789999779,['space'],1,2.665446366649121,3.706444166600704,None,1,None,1,[0.3889760000165552],,,,,,,,erfnpg,001,fr,0,0,2022-05-10_14h57.34.806,Cluster,2022.1.1,None,
,,,,3,0,3,0,14,0,14,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,840.6232752001379,None,,,,,"[0.6930291739814027, 0.6930291739814027, 0.6930291739814027, 0.6930291739814027]","[308.48038530475804, 460.8818776801716, 3704.4455348650094, 1142.9035041139255]",None,"[7.801313489013854, 6.552496604039485, 3.0, 5.643900624143384]",True,841.6287285999861,844.7470980000217,844.7470980000217,845.9804680999368,None,1,3.7939467665273696,4.807169366627932,None,1,None,1,,0,,,,,,,erfnpg,001,fr,0,0,2022-05-10_14h57.34.806,Cluster,2022.1.1,None,
,,,,3,0,3,0,15,0,15,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846.4735209001228,None,3212.317910493455,-0.9299358685142374,6.29945060705678e-05,1,"[0.4272031189857799, 0.4272031189857799, 0.4272031189857799, 0.4272031189857799]","[493.48310180207125, 601.805278266794, 3351.356219523463, 245.88050822274397]",None,"[6.496714046214889, 6.0, 5.0, 8.468962899417772]",False,847.4826245000586,849.7935711001046,849.7935711001046,851.0211678000633,['space'],1,2.7401381665840745,3.7817602665163577,None,1,None,1,[0.937037899857387],,,,,,,,erfnpg,001,fr,0,0,2022-05-10_14h57.34.806,Cluster,2022.1.1,None,
,,,,3,0,3,0,16,0,16,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,851.3144268000033,None,267.9433656340732,1.0,0.00016658984669514637,1,"[0.7720270669534854, 0.7507532260711696, 0.628796571473911, 0.4421546502818212]","[3513.456659749683, 231.93818586972145, 152.60483621251893, 2793.9911196298576]",None,"[3.8732573415116693, 8.497991955627874, 7.136463664855924, 7.3564450191786595]",False,852.4261875001248,855.6254402000923,855.6254402000923,856.847236200003,['space'],1,3.631148499902338,4.656639799941331,None,1,None,1,[0.3497637996915728],,,,,,,,erfnpg,001,fr,0,0,2022-05-10_14h57.34.806,Cluster,2022.1.1,None,
,,,,3,0,3,0,17,0,17,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,857.1233759999741,None,1466.9992027130816,2.0,6.184073968989862e-05,0,"[0.400057170647482, 0.400057170647482, 0.400057170647482, 0.400057170647482]","[291.0895097029069, 436.1414723924289, 653.4738546049921, 979.1045009085433]",Perfect_5th,"[8.0, 6.6178635361651335, 5.511143131943443, 4.527703095438838]",False,858.1202924000099,860.3378179001156,860.3378179001156,861.5530878000427,None,0,2.6424163666088134,3.6660975667182356,None,1,None,1,,,,,,,,,erfnpg,001,fr,0,0,2022-05-10_14h57.34.806,Cluster,2022.1.1,None,
