tTrials.thisRepN,tTrials.thisTrialN,tTrials.thisN,tTrials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,tStart_text.started,tStart_text.stopped,Prediction,practice_Frequency,practice_Level,practice_Psychopy_Level,practice_isCatchTrial,Practice_trial_detection,practice_Cue_Delays,practice_Cue_Frequencies,practice_Interval,practice_Cue_Intensities,tCue_visual_cue.started,tCue_visual_cue.stopped,tProbe_visual_cue.started,tProbe_visual_cue.stopped,tFeedback.keys,tFeedback.corr,tFeedback.rt,tFeedback.started,tFeedback.stopped,tToo_late.keys,tToo_late.corr,tToo_early.keys,tToo_early.corr,more_instructions.started,more_instructions.stopped,readyy.keys,readyy.rt,readyy.started,readyy.stopped,txt_rhythm.started,txt_rhythm.stopped,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,sound_3.started,sound_3.stopped,sound_4.started,sound_4.stopped,cross.started,cross.stopped,sound_5.started,sound_5.stopped,circle.started,circle.stopped,rhythm_ready.keys,rhythm_ready.rt,rhythm_ready.started,rhythm_ready.stopped,rhytm_ready_txt.started,rhytm_ready_txt.stopped,txt_freq.started,txt_freq.stopped,sound_6.started,sound_6.stopped,sound_7.started,sound_7.stopped,sound_8.started,sound_8.stopped,sound_9.started,sound_9.stopped,cross_2.started,cross_2.stopped,sound_10.started,sound_10.stopped,circle_2.started,circle_2.stopped,freq_ready.keys,freq_ready.rt,freq_ready.started,freq_ready.stopped,freq_ready_txt.started,freq_ready_txt.stopped,txt_freq_2.started,txt_freq_2.stopped,sound_11.started,sound_11.stopped,sound_12.started,sound_12.stopped,sound_13.started,sound_13.stopped,sound_14.started,sound_14.stopped,cross_3.started,cross_3.stopped,sound_15.started,sound_15.stopped,circle_3.started,circle_3.stopped,freq_ready_2.keys,freq_ready_2.rt,freq_ready_2.started,freq_ready_2.stopped,freq_ready_txt_2.started,freq_ready_txt_2.stopped,txt_freq_3.started,txt_freq_3.stopped,sound_16.started,sound_16.stopped,sound_17.started,sound_17.stopped,sound_18.started,sound_18.stopped,sound_19.started,sound_19.stopped,cross_4.started,cross_4.stopped,sound_20.started,sound_20.stopped,circle_4.started,circle_4.stopped,freq_ready_txt_3.started,freq_ready_txt_3.stopped,tStart_text_2.started,tStart_text_2.stopped,this_trial_is.started,this_trial_is.stopped,Frequency,Level,Psychopy_Level,Real trial detection,Cue Delays,Cue Frequencies,Interval,Cue Intensities,Catch trial,cue_visual_cue.started,cue_visual_cue.stopped,probe_visual_cue.started,probe_visual_cue.stopped,feedback.keys,feedback.corr,feedback.rt,feedback.started,feedback.stopped,answer_too_late.keys,answer_too_late.corr,answer_too_early.keys,answer_too_early.corr,Catch trial answer,Audiogram_time,Audiogram_frequency,Audiogram_both,Audiogram_none,participant,session,Language (english or french),Skip training? (1 for yes),Resume previous experiment,date,expName,psychopyVersion,frameRate,
,,,,2,0,2,0,7,0,7,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.1384642999619,None,,,,,"[0.6905972769715911, 0.629274252569178, 0.5290069401741709, 0.5344310971042476]","[742.2040046331366, 483.01128598452635, 204.46741247025213, 1760.716133156319]",None,"[3.7686474663733214, 4.67174424223777, 3.818360559965809, 7.805797075407877]",True,447.1403431999497,450.02102109999396,450.02102109999396,451.2534134001471,None,1,,3.428405140293762,4.461177540244535,None,1,None,1,0,,,,,vqnuwy,001,fr,0,0,2022-05-10_10h33.47.531,Cluster,2022.1.1,36.490690288268084,
,,,,2,0,2,0,8,0,8,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451.63424780010246,None,466.5164957684038,-1.0,6.519999376391703e-05,1,"[0.5863256590570666, 0.7147642960016752, 0.5995295847494295, 0.7953446876744811]","[181.3230272640612, 173.58226231025944, 197.66955066701888, 5343.491377777562]",None,"[3.913862982404187, 4.0, 3.818360559965809, 4.0]",False,452.65907489997335,455.59019890008494,455.59019890008494,456.82978489995,['space'],1,[0.37787849991582334],3.7331433400977403,4.7649201401509345,None,1,None,1,,,,,,vqnuwy,001,fr,0,0,2022-05-10_10h33.47.531,Cluster,2022.1.1,36.490690288268084,
,,,,2,0,2,0,9,0,9,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.4724129999522,None,378.9291416275994,-2.0,6.515442175522428e-05,0,"[0.5941282099285962, 0.5941282099285962, 0.5941282099285962, 0.5941282099285962]","[238.71040097760402, 267.9433656340732, 300.75625902052906, 337.5874865420474]",Tone,"[4.4884503318268765, 5.4538397514273385, 6.0, 6.142550337123474]",False,458.49494979996234,461.30344450008124,461.30344450008124,462.53159989998676,None,0,,3.402331840014085,4.429396440042183,None,1,None,1,,,,,,vqnuwy,001,fr,0,0,2022-05-10_10h33.47.531,Cluster,2022.1.1,36.490690288268084,
,,,,2,0,2,0,10,0,10,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462.971579000121,None,8000.0,-5.0,0.00010208689723347648,1,"[0.7712314338897734, 0.7712314338897734, 0.7712314338897734, 0.7712314338897734]","[3345.1020877781416, 455.5313562800987, 2112.578866976445, 825.7560454068364]",None,"[4.0, 4.67174424223777, 8.285997035684538, 3.828595765580237]",False,464.0000555999577,467.3345370001625,467.3345370001625,468.56811380013824,['space'],1,[0.3412389999721199],4.1206427400466055,5.153689040103927,None,1,None,1,,,,,,vqnuwy,001,fr,0,0,2022-05-10_10h33.47.531,Cluster,2022.1.1,36.490690288268084,
,,,,2,0,2,0,11,0,11,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469.2108351001516,None,7436.202747496488,-2.5776310167066563,0.0001222220768109405,0,"[0.52932344284002, 0.52932344284002, 0.52932344284002, 0.52932344284002]","[228.0522090615831, 3837.1466459269927, 991.6012565244562, 6884.596673257055]",None,"[4.4884503318268765, 2.731226031221053, 4.648124162082071, 3.853095185317374]",False,470.2314752000384,472.8410218001809,472.8410218001809,474.06771480012685,None,0,,3.1537831402383745,4.185049440246075,None,1,None,1,,,,,,vqnuwy,001,fr,0,0,2022-05-10_10h33.47.531,Cluster,2022.1.1,36.490690288268084,
,,,,2,0,2,0,12,0,12,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.45860600005835,None,265.5369925646469,-0.5461602485726618,0.00014181892537239377,0,"[0.5664521757936734, 0.5664521757936734, 0.5664521757936734, 0.5664521757936734]","[421.51370133359245, 375.52601619668735, 334.55564645797705, 298.0551965760243]",Tone,"[5.021264373999748, 5.741907487963515, 6.142550337123474, 6.0]",False,475.45911650010385,478.1766099999659,478.1766099999659,479.39669000008143,None,0,,3.2952973400242627,4.305858540115878,None,1,None,1,,,,,,vqnuwy,001,fr,0,0,2022-05-10_10h33.47.531,Cluster,2022.1.1,36.490690288268084,
,,,,2,0,2,0,13,0,13,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.8054531000089,None,1624.5047927124701,-4.0,3.650530429335395e-05,0,"[0.7587676216260897, 0.5525731362024855, 0.49833899148338495, 0.4619942596105894]","[1023.3738919967741, 1148.6983549970341, 1289.3703084395784, 1447.2692374403773]",Tone,"[4.648124162082071, 5.596429090407045, 6.507908756958133, 7.0]",False,480.8434766000137,483.6839728001505,483.6839728001505,484.8972096000798,None,0,,3.3028823400381953,4.318041840102524,None,1,None,1,,,,,,vqnuwy,001,fr,0,0,2022-05-10_10h33.47.531,Cluster,2022.1.1,36.490690288268084,
,,,,2,0,2,0,14,0,14,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485.1996087001171,None,,,,,"[0.47627779650642893, 0.5585852052593311, 0.5659867013073453, 0.6192408250879082]","[195.64035840474236, 219.59887742696696, 246.49140576311228, 276.6772482035198]",Tone,"[3.7577902486280257, 4.08510527353482, 4.971546958525594, 5.4538397514273385]",True,486.19281670008786,488.80737560009584,488.80737560009584,490.033776700031,None,1,,3.2679837399628013,4.295033340109512,None,1,None,1,0,,,,,vqnuwy,001,fr,0,0,2022-05-10_10h33.47.531,Cluster,2022.1.1,36.490690288268084,
,,,,2,0,2,0,15,0,15,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490.5135570000857,None,2000.0,-4.0,4.720304381429618e-05,0,"[0.7757203731914354, 0.7757203731914354, 0.7757203731914354, 0.7757203731914354]","[3174.8021039364003, 2828.427124746191, 2519.842099789747, 2244.9240966187463]",Tone,"[4.092900644768424, 6.0968051215392105, 7.684362669786086, 8.11565914851633]",False,491.5231019000057,494.89018480014056,494.89018480014056,496.10818680003285,None,0,,4.139540040167049,5.1421181401237845,None,1,None,1,,,,,,vqnuwy,001,fr,0,0,2022-05-10_10h33.47.531,Cluster,2022.1.1,36.490690288268084,
,,,,2,0,2,0,16,0,16,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496.70911199995317,None,210.04605032693564,-2.0,0.00019521418660980555,0,"[0.4902602663585569, 0.7774683711857651, 0.7627683343648191, 0.6163448518013415]","[132.32072012709205, 148.524986547627, 166.7136606253715, 187.12975698670814]",Tone,"[6.0, 5.0, 4.26729073901503, 3.7577902486280257]",False,497.7002058001235,500.7585096000694,500.7585096000694,501.96804299997166,None,0,,3.6939214400481433,4.722722640028223,None,1,None,1,,,,,,vqnuwy,001,fr,0,0,2022-05-10_10h33.47.531,Cluster,2022.1.1,36.490690288268084,
,,,,2,0,2,0,17,0,17,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.4562052001711,None,4000.0,-4.0,5.296268625886443e-05,1,"[0.727045298604078, 0.5567446020586054, 0.7079819848137808, 0.6977512765547358]","[1587.4010519682001, 2000.0000000000007, 2519.842099789747, 3174.8021039363994]",Major_3rd,"[7.524989386653478, 8.246242005825867, 7.684362669786086, 4.092900644768424]",False,504.2877094000578,507.32106430013664,507.32106430013664,508.5419227001257,['space'],1,[0.3079466000199318],3.7196663403883576,4.72534494032152,None,1,None,1,,,,,,vqnuwy,001,fr,0,0,2022-05-10_10h33.47.531,Cluster,2022.1.1,36.490690288268084,
,,,,2,0,2,0,18,0,18,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.05199790000916,None,1790.7177295873873,2.0,8.228593118786416e-05,1,"[0.5025485699160864, 0.5025485699160864, 0.5025485699160864, 0.5025485699160864]","[710.6468019312813, 895.3588647936938, 1128.0814809635524, 1421.2936038625623]",Major_3rd,"[3.782709253408681, 4.0, 5.596429090407045, 6.881509471780701]",False,510.0666625001468,512.6003284000326,512.6003284000326,513.8170088999905,['space'],1,[0.14627650007605553],3.0535879402887076,4.082761540077627,None,1,None,1,,,,,,vqnuwy,001,fr,0,0,2022-05-10_10h33.47.531,Cluster,2022.1.1,36.490690288268084,
,,,,2,0,2,0,19,0,19,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.1758428001776,None,,,,,"[0.5985082703341037, 0.5985082703341037, 0.5985082703341037, 0.5985082703341037]","[197.2169730244015, 311.2172940786715, 524.4974694343389, 884.7886959666757]",None,"[3.818360559965809, 6.084267729419362, 4.195232343931734, 4.0]",True,515.1961119000334,518.0147762000561,518.0147762000561,519.2147962001618,None,1,,3.4384643400553614,4.444520140066743,None,1,None,1,0,,,,,vqnuwy,001,fr,0,0,2022-05-10_10h33.47.531,Cluster,2022.1.1,36.490690288268084,
,,,,3,0,3,0,0,0,0,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521.7683449001051,None,131.18419899777692,0.0,0.0006676630995177961,1,"[0.764532277698938, 0.49237184581661014, 0.7933864659237397, 0.5603957681730324]","[330.5634674617941, 262.36839799555383, 208.2419354906767, 165.28173373089706]",Major_3rd,"[6.142550337123474, 5.4538397514273385, 4.0, 4.26729073901503]",False,522.7366671001073,525.8003982000519,525.8003982000519,527.0224371999502,['space'],1,[0.29105690005235374],3.6461539398878813,4.679264939855784,None,1,None,1,,,,,,vqnuwy,001,fr,0,0,2022-05-10_10h33.47.531,Cluster,2022.1.1,36.490690288268084,
,,,,3,0,3,0,1,0,1,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527.4516879001167,None,8000.0,-5.0,0.00010208689723347648,1,"[0.6647047697591599, 0.6647047697591599, 0.6647047697591599, 0.6647047697591599]","[1587.4010519681997, 2378.4142300054423, 3563.5948725613575, 5339.359416680138]",Perfect_5th,"[7.524989386653478, 8.0, 3.0, 4.0]",False,528.4786535000894,531.4916414001491,531.4916414001491,532.7045805000234,['space'],1,[0.377086800057441],3.6948602399788797,4.7316565399523824,None,1,None,1,,,,,,vqnuwy,001,fr,0,0,2022-05-10_10h33.47.531,Cluster,2022.1.1,36.490690288268084,
,,,,3,0,3,0,2,0,2,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,533.2479636999778,None,2143.5469250725882,-4.0,4.9210777778194787e-05,1,"[0.6254666698998538, 0.6254666698998538, 0.6254666698998538, 0.6254666698998538]","[340.2519310081939, 636.9648697528607, 3548.432203918726, 256.6734551073934]",None,"[6.142550337123474, 3.929068038609894, 3.0, 5.0]",False,534.2750403000973,537.1817218000069,537.1817218000069,538.3972559000831,['space'],1,[0.35367199988104403],3.536452040076256,4.555874740006402,None,1,None,1,,,,,,vqnuwy,001,fr,0,0,2022-05-10_10h33.47.531,Cluster,2022.1.1,36.490690288268084,
,,,,3,0,3,0,3,0,3,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.8696785999928,None,,,,,"[0.43239314838337456, 0.7757855474760842, 0.4330644279517506, 0.6432051911389495]","[1795.9252867861132, 4489.157634172331, 1736.1664284788799, 971.7555873747066]",None,"[8.0, 3.0, 7.805797075407877, 4.648124162082071]",True,539.8857520001475,542.5494427001104,542.5494427001104,543.7546218000352,None,1,,3.3218266400508583,4.318939240183681,None,1,None,1,0,,,,,vqnuwy,001,fr,0,0,2022-05-10_10h33.47.531,Cluster,2022.1.1,36.490690288268084,
,,,,3,0,3,0,4,0,4,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.2334871999919,None,5311.585116421887,-2.0,0.00011220358322397452,1,"[0.5355611030157087, 0.5355611030157087, 0.5355611030157087, 0.5355611030157087]","[344.7914054949802, 238.24176579457713, 206.31355177691492, 1364.1044523190565]",None,"[6.014149552543074, 4.4884503318268765, 3.818360559965809, 6.507908756958133]",False,545.2381212001201,547.8864768000785,547.8864768000785,549.0921227000654,['space'],1,[0.22970349993556738],3.191625339910388,4.218349139904603,None,1,None,1,,,,,,vqnuwy,001,fr,0,0,2022-05-10_10h33.47.531,Cluster,2022.1.1,36.490690288268084,
,,,,3,0,3,0,5,0,5,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549.4868175000884,None,2898.922636549272,0.0,6.110516233480107e-05,1,"[0.61094218795849, 0.47022953777820553, 0.5051690770273428, 0.40519127629996904]","[1034.8543147321438, 267.7802766449047, 201.98930469111605, 326.40422857265685]",None,"[5.0, 5.4538397514273385, 3.818360559965809, 6.142550337123474]",False,550.4808344000485,553.1058611001354,553.1058611001354,554.3238814000506,['space'],1,[0.446510799927637],3.02739814016968,4.064749940065667,None,1,None,1,,,,,,vqnuwy,001,fr,0,0,2022-05-10_10h33.47.531,Cluster,2022.1.1,36.490690288268084,
,,,,3,0,3,0,6,0,6,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554.5768204999622,None,659.7539553864473,-6.0,2.4335369146397992e-05,0,"[0.7235292498825168, 0.7235292498825168, 0.7235292498825168, 0.7235292498825168]","[1010.5817777477587, 995.9064001670116, 703.3141683904653, 834.3934970981969]",None,"[4.648124162082071, 4.648124162082071, 3.782709253408681, 3.828595765580237]",False,555.6047994999681,558.8010641001165,558.8010641001165,560.0266150000971,None,0,,3.910463740117848,4.935670540202409,None,1,None,1,,,,,,vqnuwy,001,fr,0,0,2022-05-10_10h33.47.531,Cluster,2022.1.1,36.490690288268084,
,,,,3,0,3,0,7,0,7,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560.5922054999974,None,,,,,"[0.671900845435395, 0.5572981610311057, 0.6703461876064973, 0.6842225459378233]","[2673.1440459671753, 487.5513941742146, 5775.033346890081, 149.07817961050156]",None,"[6.99557474867503, 4.399284830362152, 4.2774474070648925, 5.0]",True,561.6085857001599,564.5410651001148,564.5410651001148,565.7622748001013,None,1,,3.627634439850226,4.632147939875722,None,1,None,1,0,,,,,vqnuwy,001,fr,0,0,2022-05-10_10h33.47.531,Cluster,2022.1.1,36.490690288268084,
,,,,3,0,3,0,8,0,8,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,566.2656152001582,None,233.2582478842019,-2.0,0.000159090436875498,0,"[0.7521148448118932, 0.6452039348868929, 0.7328864995901055, 0.6375434454315497]","[6291.636691124519, 779.9037894518195, 358.6631493156603, 412.0779192370123]",None,"[4.202064993440029, 3.7686474663733214, 6.0, 5.396443685819114]",False,567.2792716000695,570.4431551001035,570.4431551001035,571.6605522001628,None,0,,3.778177839703858,4.784096339717507,None,1,None,1,,,,,,vqnuwy,001,fr,0,0,2022-05-10_10h33.47.531,Cluster,2022.1.1,36.490690288268084,
,,,,3,0,3,0,9,0,9,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572.1107014999725,None,2021.7994640347129,2.2462420058258665,9.75165523759522e-05,1,"[0.6715559065275116, 0.7370710680014357, 0.42246206482981524, 0.48974353605442084]","[155.58936469957013, 2894.0180176804643, 1449.4041598780846, 3817.958671631233]",None,"[4.75112332176877, 6.0, 7.0, 2.731226031221053]",False,573.100502199959,575.9517202000134,575.9517202000134,577.1510599001776,['space'],1,[0.34513709996826947],3.373738340102136,4.3982662400230765,None,1,None,1,,,,,,vqnuwy,001,fr,0,0,2022-05-10_10h33.47.531,Cluster,2022.1.1,36.490690288268084,
,,,,3,0,3,0,10,0,10,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,577.5345608999487,None,160.57727026776197,-1.7327092609849706,0.00033504869766871155,1,"[0.4646649335094414, 0.4646649335094414, 0.4646649335094414, 0.4646649335094414]","[394.46471735323973, 339.3797493890874, 1675.671921181059, 250.1622702577898]",None,"[5.396443685819114, 6.142550337123474, 7.524989386653478, 4.971546958525594]",False,578.5465033000801,580.9610779001378,580.9610779001378,582.1751179001294,['space'],1,[0.344329799991101],2.887486240128055,3.916003340156749,None,1,None,1,,,,,,vqnuwy,001,fr,0,0,2022-05-10_10h33.47.531,Cluster,2022.1.1,36.490690288268084,
,,,,3,0,3,0,11,0,11,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,582.4943359000608,None,,,,,"[0.5185478667149919, 0.6352869648081607, 0.48084692788002054, 0.6945868553477412]","[138.29919099442753, 4120.809716182161, 1331.4495337939907, 3681.235606334887]",None,"[5.8910254988826285, 2.5399654969860643, 6.507908756958133, 2.731226031221053]",True,583.5046522000339,586.1668398000766,586.1668398000766,587.3984779000748,None,1,,3.380985939875245,4.400588440010324,None,1,None,1,0,,,,,vqnuwy,001,fr,0,0,2022-05-10_10h33.47.531,Cluster,2022.1.1,36.490690288268084,
,,,,3,0,3,0,12,0,12,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587.932117999997,None,707.1067811865476,-5.0,2.4969612569079748e-05,1,"[0.44192598513669257, 0.6958336670914858, 0.6090333073173535, 0.625351025840008]","[1781.797436280679, 1414.2135623730953, 1122.4620483093731, 890.8987181403394]",Major_3rd,"[7.805797075407877, 6.881509471780701, 5.596429090407045, 4.0]",False,588.9668054999784,591.7355774999596,591.7355774999596,592.9487742001656,['space'],1,[0.36061610002070665],3.3926396400202066,4.410785839892924,None,1,None,1,,,,,,vqnuwy,001,fr,0,0,2022-05-10_10h33.47.531,Cluster,2022.1.1,36.490690288268084,
,,,,3,0,3,0,13,0,13,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593.426611199975,None,1634.2640522644167,1.5249893866534776,6.948653574121398e-05,1,"[0.46054441758465875, 0.7951286756723894, 0.7693509143323117, 0.5418392958472591]","[2594.232475758348, 2311.198387211151, 2059.043680534434, 1834.3993755830934]",Tone,"[7.0, 8.11565914851633, 8.246242005825867, 8.0]",False,594.4216402000748,597.4737784001045,597.4737784001045,598.7004168999847,['space'],1,[0.2989148998167366],3.619230940239504,4.64416174008511,None,1,None,1,,,,,,vqnuwy,001,fr,0,0,2022-05-10_10h33.47.531,Cluster,2022.1.1,36.490690288268084,
,,,,3,0,3,0,14,0,14,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599.0988761000335,None,1866.0659830736151,-2.0,5.462138219158348e-05,1,"[0.7820477180131932, 0.7884898654556824, 0.5101885338843468, 0.7393509745755596]","[2036.155325975273, 1316.3477863478502, 178.80338121784294, 1906.7969726082192]",None,"[8.246242005825867, 6.507908756958133, 3.913862982404187, 8.064588523086202]",False,600.1828459000681,603.2993115000427,603.2993115000427,604.5039417000953,['space'],1,[0.4504466999787837],3.8453399599529803,4.867459460161626,None,1,None,1,,,,,,vqnuwy,001,fr,0,0,2022-05-10_10h33.47.531,Cluster,2022.1.1,36.490690288268084,
,,,,3,0,3,0,15,0,15,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605.101040800102,None,,,,,"[0.7724171672391409, 0.7724171672391409, 0.7724171672391409, 0.7724171672391409]","[1239.9736991386603, 939.9123781913854, 708.8697915097815, 543.4818447841063]",None,"[6.077457641183139, 4.275566113720469, 3.782709253408681, 4.195232343931734]",True,606.1138208000921,609.459761200007,609.459761200007,610.6709280000068,None,1,,4.12771064019762,5.150275740073994,None,1,None,1,0,,,,,vqnuwy,001,fr,0,0,2022-05-10_10h33.47.531,Cluster,2022.1.1,36.490690288268084,
,,,,3,0,3,0,16,0,16,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,611.2964433999732,None,7301.960465964302,-2.5776310167066563,0.00011919775614100268,0,"[0.4590853667667271, 0.5497713651296685, 0.5935755331610003, 0.542408223846822]","[468.0349570663283, 4822.921795293862, 198.4220316184904, 2739.5213916004755]",None,"[4.67174424223777, 3.5228952685843766, 3.818360559965809, 6.0968051215392105]",False,612.3096610000357,614.9339781000745,614.9339781000745,616.152106900001,None,0,,3.1987282398622483,4.199198939837515,None,1,None,1,,,,,,vqnuwy,001,fr,0,0,2022-05-10_10h33.47.531,Cluster,2022.1.1,36.490690288268084,
