tTrials.thisRepN,tTrials.thisTrialN,tTrials.thisN,tTrials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,tStart_text.started,tStart_text.stopped,Prediction,practice_Frequency,practice_Level,practice_Psychopy_Level,practice_isCatchTrial,Practice_trial_detection,practice_Cue_Delays,practice_Cue_Frequencies,practice_Interval,practice_Cue_Intensities,tCue_visual_cue.started,tCue_visual_cue.stopped,tProbe_visual_cue.started,tProbe_visual_cue.stopped,tFeedback.keys,tFeedback.corr,tFeedback.rt,tFeedback.started,tFeedback.stopped,tToo_late.keys,tToo_late.corr,tToo_early.keys,tToo_early.corr,more_instructions.started,more_instructions.stopped,readyy.keys,readyy.rt,readyy.started,readyy.stopped,txt_rhythm.started,txt_rhythm.stopped,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,sound_3.started,sound_3.stopped,sound_4.started,sound_4.stopped,cross.started,cross.stopped,sound_5.started,sound_5.stopped,circle.started,circle.stopped,rhythm_ready.keys,rhythm_ready.rt,rhythm_ready.started,rhythm_ready.stopped,rhytm_ready_txt.started,rhytm_ready_txt.stopped,txt_freq.started,txt_freq.stopped,sound_6.started,sound_6.stopped,sound_7.started,sound_7.stopped,sound_8.started,sound_8.stopped,sound_9.started,sound_9.stopped,cross_2.started,cross_2.stopped,sound_10.started,sound_10.stopped,circle_2.started,circle_2.stopped,freq_ready.keys,freq_ready.rt,freq_ready.started,freq_ready.stopped,freq_ready_txt.started,freq_ready_txt.stopped,txt_freq_2.started,txt_freq_2.stopped,sound_11.started,sound_11.stopped,sound_12.started,sound_12.stopped,sound_13.started,sound_13.stopped,sound_14.started,sound_14.stopped,cross_3.started,cross_3.stopped,sound_15.started,sound_15.stopped,circle_3.started,circle_3.stopped,freq_ready_2.keys,freq_ready_2.rt,freq_ready_2.started,freq_ready_2.stopped,freq_ready_txt_2.started,freq_ready_txt_2.stopped,txt_freq_3.started,txt_freq_3.stopped,sound_16.started,sound_16.stopped,sound_17.started,sound_17.stopped,sound_18.started,sound_18.stopped,sound_19.started,sound_19.stopped,cross_4.started,cross_4.stopped,sound_20.started,sound_20.stopped,circle_4.started,circle_4.stopped,freq_ready_txt_3.started,freq_ready_txt_3.stopped,tStart_text_2.started,tStart_text_2.stopped,this_trial_is.started,this_trial_is.stopped,Frequency,Level,Psychopy_Level,Real trial detection,Cue Delays,Cue Frequencies,Interval,Cue Intensities,Catch trial,cue_visual_cue.started,cue_visual_cue.stopped,probe_visual_cue.started,probe_visual_cue.stopped,feedback.keys,feedback.corr,feedback.rt,feedback.started,feedback.stopped,answer_too_late.keys,answer_too_late.corr,answer_too_early.keys,answer_too_early.corr,Catch trial answer,answer_too_early.rt,Audiogram_time,Audiogram_frequency,Audiogram_none,Audiogram_both,goodbye_text.started,goodbye_text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,participant,session,Language (english or french),Skip training? (1 for yes),Resume previous experiment,date,expName,psychopyVersion,frameRate,
,,,,2,0,2,0,6,0,6,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471.80509609996807,None,3249.0095854249403,0.0,7.075723770535575e-05,1,"[0.584402433594717, 0.5096963225035624, 0.5438802630608878, 0.6419656016796442]","[5558.9280476099, 2894.0066560219575, 634.6052334916388, 1266.828814558701]",None,"[-0.4874407955257025, 3.0, 8.683221070112829, 9.0]",False,472.81129400001373,475.4824140999699,475.4824140999699,476.6906847000355,['space'],1,[0.12860399996861815],3.307419719872996,4.311950519797392,None,1,None,1,,,,,,,,,,,,,tlvjds,001,fr,0,0,2022-05-06_11h58.32.052,Cluster,2022.1.1,36.03090732281718,
,,,,2,0,2,0,7,0,7,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477.1734856000403,None,279.7022574513056,1.2804583019083942,0.00015762044028755113,1,"[0.5529227322418684, 0.44416657374320456, 0.42015416309890363, 0.4378729859470459]","[438.53642936221473, 583.1222070798459, 346.3628112073219, 1415.4195150774729]",None,"[7.272468950205591, 8.582078609430688, 6.469206311410494, 8.202742051541081]",False,478.15898169996217,480.60748310002964,480.60748310002964,481.81127039995044,['space'],1,[0.38786669995170087],2.8984032197622582,3.925741519778967,None,1,None,1,,,,,,,,,,,,,tlvjds,001,fr,0,0,2022-05-06_11h58.32.052,Cluster,2022.1.1,36.03090732281718,
,,,,2,0,2,0,8,0,8,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.12166720000096,None,,,,,"[0.7816649623806109, 0.416384765881916, 0.4810426189795378, 0.6164783036821118]","[915.153984505429, 610.7920056101764, 407.65475584845535, 272.07690742423654]",Perfect_5th,"[9.0, 8.683221070112829, 6.883827048893163, 7.9447353217809225]",True,483.13940909993835,485.85738549998496,485.85738549998496,487.0680350000039,None,1,,3.3182814199244604,4.340243119979277,None,1,None,1,0,,,,,,,,,,,,tlvjds,001,fr,0,0,2022-05-06_11h58.32.052,Cluster,2022.1.1,36.03090732281718,
,,,,2,0,2,0,9,0,9,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.51826050004456,None,385.0289423804238,0.5987851543832096,8.618202354237165e-05,1,"[0.6062578275767859, 0.6062578275767859, 0.6062578275767859, 0.6062578275767859]","[611.1953481728881, 544.5131522205644, 485.1060693238562, 432.18037532272206]",Tone,"[8.683221070112829, 8.38159537766056, 8.0, 7.272468950205591]",False,488.51098200003617,491.3470049999887,491.3470049999887,492.56077360000927,['space'],1,[0.304255900089629],3.4599707199959084,4.464910419890657,None,1,None,1,,,,,,,,,,,,,tlvjds,001,fr,0,0,2022-05-06_11h58.32.052,Cluster,2022.1.1,36.03090732281718,
,,,,2,0,2,0,10,0,10,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.0141303000273,None,2954.782308254407,-3.0,4.080165791587572e-05,1,"[0.4403649590411508, 0.4403649590411508, 0.4403649590411508, 0.4403649590411508]","[1936.6201843661788, 186.1150212413875, 841.1230365829512, 272.425690821288]",None,"[5.0, 13.0, 8.773628846204765, 7.9447353217809225]",False,494.0282326999586,496.3798156999983,496.3798156999983,497.60295279999264,['space'],1,[0.32028820004779845],2.8071467197733,3.8114604197908193,None,1,None,1,,,,,,,,,,,,,tlvjds,001,fr,0,0,2022-05-06_11h58.32.052,Cluster,2022.1.1,36.03090732281718,
,,,,2,0,2,0,11,0,11,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.8819073999766,None,125.0,5.0,0.0012851978913844323,1,"[0.4788866754532571, 0.4840575319993487, 0.7980684056048706, 0.564799889468469]","[629.9605249474366, 420.4482076268573, 280.6155120773433, 187.2883846095852]",Perfect_5th,"[8.683221070112829, 7.0, 7.280458301908395, 13.0]",False,498.91407559998333,501.7095876999665,501.7095876999665,502.9258805999998,['space'],1,[0.33760079997591674],3.362474819761701,4.387983719818294,None,1,None,1,,,,,,,,,,,,,tlvjds,001,fr,0,0,2022-05-06_11h58.32.052,Cluster,2022.1.1,36.03090732281718,
,,,,2,0,2,0,12,0,12,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503.3482386999531,None,,,,,"[0.577938119344862, 0.577938119344862, 0.577938119344862, 0.577938119344862]","[444.14108154149034, 352.5150100306278, 279.7913488785995, 222.07054077074517]",Major_3rd,"[7.272468950205591, 6.469206311410494, 7.280458301908395, 10.758907848768903]",True,504.34047209995333,507.0936402999796,507.0936402999796,508.32613469997887,None,1,,3.340593519853428,4.3512740198057145,None,1,None,1,0,,,,,,,,,,,,tlvjds,001,fr,0,0,2022-05-06_11h58.32.052,Cluster,2022.1.1,36.03090732281718,
,,,,2,0,2,0,13,0,13,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508.7198921999661,None,307.7861033362292,-4.0,6.704780114820166e-05,0,"[0.512505725926048, 0.512505725926048, 0.512505725926048, 0.512505725926048]","[5863.1245679640415, 3402.896715849143, 229.58845763191957, 1476.832590912149]",None,"[-0.43547093715637253, 1.5553021726140503, 10.0, 8.0]",False,509.8138948000269,512.3745486999396,512.3745486999396,513.5749743999913,None,0,,3.092602259828709,4.098194059799425,None,1,None,1,,,,,,,,,,,,,tlvjds,001,fr,0,0,2022-05-06_11h58.32.052,Cluster,2022.1.1,36.03090732281718,
,,,,2,0,2,0,14,0,14,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513.9413553000195,None,2889.3244556739255,-3.0,4.368140337732078e-05,1,"[0.48878785700012534, 0.49382660311225923, 0.7058782523525878, 0.689459561312127]","[7280.64140335925, 5778.648911347851, 4586.5166804142345, 3640.320701679625]",Major_3rd,"[-0.4082478628706969, -0.4874407955257025, -0.4302768951686673, 1.0]",False,514.9555495999521,517.6691136999289,517.6691136999289,518.8761269999668,['space'],1,[0.35241599997971207],3.3997033197665587,4.427389419754036,None,1,None,1,,,,,,,,,,,,,tlvjds,001,fr,0,0,2022-05-06_11h58.32.052,Cluster,2022.1.1,36.03090732281718,
,,,,2,0,2,0,15,0,15,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.4228660999797,None,267.9433656340732,-3.0,0.00010511108728813206,1,"[0.6545997420136407, 0.6545997420136407, 0.6545997420136407, 0.6545997420136407]","[675.1749730840947, 535.8867312681464, 425.3335804754277, 337.5874865420474]",Major_3rd,"[8.7114728918216, 8.38159537766056, 7.272468950205591, 6.529146053103162]",False,520.4415984000079,523.4228307999438,523.4228307999438,524.6238858000142,['space'],1,[0.3764656001003459],3.6308017199626192,4.6370540199568495,None,1,None,1,,,,,,,,,,,,,tlvjds,001,fr,0,0,2022-05-06_11h58.32.052,Cluster,2022.1.1,36.03090732281718,
,,,,2,0,2,0,16,0,16,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525.1328038999345,None,,,,,"[0.4863654581893261, 0.7285761525606625, 0.5666892976807936, 0.48709275224463666]","[4343.987721937089, 204.10427087023356, 4160.4587557443065, 171.4900018016638]",None,"[-0.15399378487551196, 11.820817285616162, 0.0, 14.0]",True,526.1275646999711,528.9250853999984,528.9250853999984,530.1544995999429,None,1,,3.2910186199005693,4.29614741995465,None,1,None,1,0,,,,,,,,,,,,tlvjds,001,fr,0,0,2022-05-06_11h58.32.052,Cluster,2022.1.1,36.03090732281718,
,,,,2,0,2,0,17,0,17,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530.4608526999364,None,125.0,-2.0,0.0005740768107484417,1,"[0.5037866086018415, 0.7403965700022613, 0.6353885862285075, 0.7169582800989571]","[314.9802624737183, 250.00000000000003, 198.42513149602496, 157.49013123685916]",Major_3rd,"[6.797557276678826, 8.772224237705462, 12.0, 15.0]",False,531.4691809000215,534.3856375999749,534.3856375999749,535.5942247000057,['space'],1,[0.4660940000321716],3.604146219789982,4.638198719825596,None,1,None,1,,,,,,,,,,,,,tlvjds,001,fr,0,0,2022-05-06_11h58.32.052,Cluster,2022.1.1,36.03090732281718,
,,,,2,0,2,0,18,0,18,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.158446699963,None,5527.29142705068,-6.4874407955257025,6.316302964444482e-05,1,"[0.7747913213257881, 0.7747913213257881, 0.7747913213257881, 0.7747913213257881]","[205.9019570221853, 176.447137865617, 5608.833827799681, 1890.7235660452777]",None,"[11.820817285616162, 13.797039980076061, -0.4874407955257025, 5.0]",False,537.1757618000265,540.5273899999447,540.5273899999447,541.7465905999998,['space'],1,[0.35339109995402396],4.122859519789927,5.140033719828352,None,1,None,1,,,,,,,,,,,,,tlvjds,001,fr,0,0,2022-05-06_11h58.32.052,Cluster,2022.1.1,36.03090732281718,
,,,,2,0,2,0,19,0,19,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.3560429000063,None,2111.33400034382,-1.8975031869074772,6.211415358656183e-05,1,"[0.7322623942713309, 0.7322623942713309, 0.7322623942713309, 0.7322623942713309]","[418.94172665025087, 627.7033538390071, 940.4923772362121, 1409.1463845615901]",Perfect_5th,"[7.0, 8.683221070112829, 9.055491067398357, 8.202742051541081]",False,543.353493600036,546.5693673000205,546.5693673000205,547.7998377999756,['space'],1,[0.35283210000488907],3.961384819704108,4.988186219707131,None,1,None,1,,,,,,,,,,,,,tlvjds,001,fr,0,0,2022-05-06_11h58.32.052,Cluster,2022.1.1,36.03090732281718,
,,,,3,0,3,0,0,0,0,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,551.2711290000007,None,,,,,"[0.7127751200870936, 0.7127751200870936, 0.7127751200870936, 0.7127751200870936]","[602.0076161199511, 536.3278135119858, 477.8137615608391, 425.6836676843653]",Tone,"[8.683221070112829, 8.38159537766056, 7.683408614321836, 7.272468950205591]",True,552.2501498999773,555.4259714999935,555.4259714999935,556.6398283999879,None,1,,3.9007138196611777,4.9292853196384385,None,1,None,1,0,,,,,,,,,,,,tlvjds,001,fr,0,0,2022-05-06_11h58.32.052,Cluster,2022.1.1,36.03090732281718,
,,,,3,0,3,0,1,0,1,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557.2170432000421,None,659.7539553864473,-1.0,4.3275085888736026e-05,1,"[0.6073532409306586, 0.7986409502670068, 0.5436022757278455, 0.6115118162269573]","[183.93930119754066, 366.73509853886856, 4197.236809072094, 376.2159663855616]",None,"[13.0, 6.59878515438321, 0.0, 6.59878515438321]",False,558.22352400003,561.210554099991,561.210554099991,562.4170509999385,['space'],1,[0.33048330002930015],3.59621021989733,4.603591219871305,None,1,None,1,,,,,,,,,,,,,tlvjds,001,fr,0,0,2022-05-06_11h58.32.052,Cluster,2022.1.1,36.03090732281718,
,,,,3,0,3,0,2,0,2,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,562.8749606999336,None,628.8205575850473,2.683221070112828,6.993426663165988e-05,1,"[0.5328819536726875, 0.4555138021643654, 0.6116992474438423, 0.6188674278014404]","[249.5476036524335, 314.4102787925237, 396.13212855401616, 499.0952073048669]",Major_3rd,"[8.772224237705462, 6.797557276678826, 6.883827048893163, 8.073907754869992]",False,563.8796663000248,566.5131378000369,566.5131378000369,567.7422107999446,['space'],1,[0.35106780007481575],3.2463353199418634,4.2607500199228525,None,1,None,1,,,,,,,,,,,,,tlvjds,001,fr,0,0,2022-05-06_11h58.32.052,Cluster,2022.1.1,36.03090732281718,
,,,,3,0,3,0,3,0,3,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568.1839548000135,None,1741.101126592249,-2.0,5.0139344383985924e-05,1,"[0.6429255789615481, 0.6429255789615481, 0.6429255789615481, 0.6429255789615481]","[790.1864810911261, 5648.025943665005, 389.8392030185498, 324.58216620890886]",None,"[8.773628846204765, -0.4874407955257025, 6.59878515438321, 6.529146053103162]",False,569.1951637000311,572.1515427000122,572.1515427000122,573.3536361999577,['space'],1,[0.38895070005673915],3.58817731984891,4.618784919846803,None,1,None,1,,,,,,,,,,,,,tlvjds,001,fr,0,0,2022-05-06_11h58.32.052,Cluster,2022.1.1,36.03090732281718,
,,,,3,0,3,0,4,0,4,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.8722942000022,None,,,,,"[0.7917903884023915, 0.5932607026558766, 0.563151073941767, 0.6617847959707958]","[4762.427862163374, 5345.644533089529, 6000.283112145476, 6735.09007249495]",Tone,"[-0.5432522364856851, -0.541673177568244, -0.43547093715637253, -0.41829779965109815]",True,574.8552157999948,577.8383434000425,577.8383434000425,579.0390102999518,None,1,,3.638266919995658,4.645830319961533,None,1,None,1,0,,,,,,,,,,,,tlvjds,001,fr,0,0,2022-05-06_11h58.32.052,Cluster,2022.1.1,36.03090732281718,
,,,,3,0,3,0,5,0,5,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579.5362771999789,None,164.93848884661182,3.0,0.000555318596464719,1,"[0.43959207493582975, 0.43959207493582975, 0.43959207493582975, 0.43959207493582975]","[261.82353070515677, 233.25824788420192, 207.809474035697, 185.13719403582058]",Tone,"[8.0, 9.725788110567924, 11.820817285616162, 13.0]",False,580.5925681999652,582.9382572999457,582.9382572999457,584.1415438000113,['space'],1,[0.33969539997633547],2.7754912998061627,3.7929594998713583,None,1,None,1,,,,,,,,,,,,,tlvjds,001,fr,0,0,2022-05-06_11h58.32.052,Cluster,2022.1.1,36.03090732281718,
,,,,3,0,3,0,6,0,6,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584.4265016999561,None,2054.1844590881783,-1.5013815881531598,6.39467163035763e-05,1,"[0.6089866524486978, 0.6089866524486978, 0.6089866524486978, 0.6089866524486978]","[2134.8895951491922, 129.03892605313527, 493.1702039175223, 7185.097559843989]",None,"[4.102496813092523, 15.329490798789571, 8.0, -0.41829779965109815]",False,585.435561500024,588.2793558000121,588.2793558000121,589.5045762000373,['space'],1,[0.30266400007531047],3.4825136199360713,4.495377919985913,None,1,None,1,,,,,,,,,,,,,tlvjds,001,fr,0,0,2022-05-06_11h58.32.052,Cluster,2022.1.1,36.03090732281718,
,,,,3,0,3,0,7,0,7,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589.9720734000439,None,5881.2634899466375,-6.4354709371563725,5.7319895861720146e-05,1,"[0.5625196381375923, 0.5625196381375923, 0.5625196381375923, 0.5625196381375923]","[1166.990481355432, 1748.5100968625688, 2619.8050521195187, 3925.2724496279584]",Perfect_5th,"[9.34146993684537, 5.797861461966059, 3.470049290367114, 0.3021827262870165]",False,590.9697872999823,593.6811215999769,593.6811215999769,594.9084077000152,['space'],1,[0.42529379995539784],3.2964233198435977,4.300443419837393,None,1,None,1,,,,,,,,,,,,,tlvjds,001,fr,0,0,2022-05-06_11h58.32.052,Cluster,2022.1.1,36.03090732281718,
,,,,3,0,3,0,8,0,8,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595.3066522999434,None,,,,,"[0.6647719404860895, 0.6647719404860895, 0.6647719404860895, 0.6647719404860895]","[1027.2988064937747, 815.3676030569469, 647.1576954166934, 513.6494032468873]",Major_3rd,"[9.225593482056158, 8.773628846204765, 8.7114728918216, 8.073907754869992]",True,596.3038863999536,599.3336745999986,599.3336745999986,600.5495488999877,None,1,,3.6971942199161276,4.722605119924992,None,1,None,1,0,,,,,,,,,,,,tlvjds,001,fr,0,0,2022-05-06_11h58.32.052,Cluster,2022.1.1,36.03090732281718,
,,,,3,0,3,0,9,0,9,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601.0601437999867,None,201.2668118769459,6.0,0.0005246747707177114,1,"[0.5982240652271634, 0.6381097392926348, 0.6143230709120502, 0.5857371175899462]","[1209.2827983798131, 443.38086803721217, 7111.699034681674, 724.8147947474929]",None,"[9.167649185974707, 7.272468950205591, -0.41829779965109815, 8.708224822513255]",False,602.0778294999618,604.9651993999723,604.9651993999723,606.1906497000018,['space'],1,[0.32190219999756664],3.4593771196668968,4.478719819686376,None,1,None,1,,,,,,,,,,,,,tlvjds,001,fr,0,0,2022-05-06_11h58.32.052,Cluster,2022.1.1,36.03090732281718,
,,,,3,0,3,0,10,0,10,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,606.5990310999332,None,189.4645708137998,0.0,0.00030381201891724585,1,"[0.48800997250971884, 0.48800997250971884, 0.48800997250971884, 0.48800997250971884]","[2580.9710478181887, 1455.3514409942152, 2454.6210797135586, 827.1577502631504]",None,"[3.470049290367114, 8.0, 3.6605625063632186, 8.773628846204765]",False,607.6296390999341,610.1080065999413,610.1080065999413,611.3293361000251,['space'],1,[0.27837900002487004],2.9770760198589414,3.9834689197596163,None,1,None,1,,,,,,,,,,,,,tlvjds,001,fr,0,0,2022-05-06_11h58.32.052,Cluster,2022.1.1,36.03090732281718,
,,,,3,0,3,0,11,0,11,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,611.6624629000435,None,125.0,-7.0,0.00032282711451732784,0,"[0.6531489126281131, 0.5722479578296351, 0.5097151778813231, 0.430783749748838]","[314.9802624737183, 250.00000000000003, 198.42513149602496, 157.49013123685916]",Major_3rd,"[6.797557276678826, 8.772224237705462, 12.0, 15.0]",False,612.6727955000242,615.4448757999344,615.4448757999344,616.6700336999493,None,0,,3.184602919849567,4.188078919891268,None,1,None,1,,,,,,,,,,,,,tlvjds,001,fr,0,0,2022-05-06_11h58.32.052,Cluster,2022.1.1,36.03090732281718,
,,,,3,0,3,0,12,0,12,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,616.9146771000233,None,,,,,"[0.6832037744738957, 0.7278877943664768, 0.603976412431161, 0.45504096189040605]","[309.1818845132454, 152.54342318619905, 147.301888136185, 330.1042474140023]",None,"[6.797557276678826, 15.17756756333614, 15.506687383192702, 6.529146053103162]",True,617.907104199985,620.9584500000346,620.9584500000346,622.1743899999419,None,1,,3.506643119850196,4.536608919850551,None,1,None,1,0,,,,,,,,,,,,tlvjds,001,fr,0,0,2022-05-06_11h58.32.052,Cluster,2022.1.1,36.03090732281718,
,,,,3,0,3,0,13,0,13,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,622.4761455999687,None,7229.774653611386,-6.408247862870697,7.564342717887701e-05,0,"[0.6233414974520722, 0.6233414974520722, 0.6233414974520722, 0.6233414974520722]","[1345.7147671402947, 899.464427476871, 1415.5966120495073, 4592.253309848314]",None,"[8.781215544860745, 9.0, 8.202742051541081, -0.4302768951686673]",False,623.4943575999932,626.385320100002,626.385320100002,627.5935477999737,None,0,,3.5226624198257923,4.525429819826968,None,1,['space'],0,,[0.49287000007461756],,,,,,,,,,,tlvjds,001,fr,0,0,2022-05-06_11h58.32.052,Cluster,2022.1.1,36.03090732281718,
,,,,3,0,3,0,14,0,14,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628.0655149000231,None,378.9291416275994,-6.0,4.110966093181886e-05,0,"[0.6259498120575139, 0.6259498120575139, 0.6259498120575139, 0.6259498120575139]","[150.37812951026456, 189.46457081379972, 238.71040097760408, 300.75625902052906]",Major_3rd,"[15.17756756333614, 12.854184084946422, 9.725788110567924, 7.0]",False,629.1316353000002,632.0527909999946,632.0527909999946,633.2781332000159,None,0,,3.512208779924549,4.5160363799659535,None,1,None,1,,,,,,,,,,,,,tlvjds,001,fr,0,0,2022-05-06_11h58.32.052,Cluster,2022.1.1,36.03090732281718,
