tTrials.thisRepN,tTrials.thisTrialN,tTrials.thisN,tTrials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,tStart_text.started,tStart_text.stopped,Prediction,practice_Frequency,practice_Level,practice_Psychopy_Level,practice_isCatchTrial,Practice_trial_detection,practice_Cue_Delays,practice_Cue_Frequencies,practice_Interval,practice_Cue_Intensities,tCue_visual_cue.started,tCue_visual_cue.stopped,tProbe_visual_cue.started,tProbe_visual_cue.stopped,tFeedback.keys,tFeedback.corr,tFeedback.rt,tFeedback.started,tFeedback.stopped,tToo_late.keys,tToo_late.corr,tToo_early.keys,tToo_early.corr,tToo_early.rt,more_instructions.started,more_instructions.stopped,readyy.keys,readyy.rt,readyy.started,readyy.stopped,txt_rhythm.started,txt_rhythm.stopped,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,sound_3.started,sound_3.stopped,sound_4.started,sound_4.stopped,cross.started,cross.stopped,sound_5.started,sound_5.stopped,circle.started,circle.stopped,rhythm_ready.keys,rhythm_ready.rt,rhythm_ready.started,rhythm_ready.stopped,rhytm_ready_txt.started,rhytm_ready_txt.stopped,txt_freq.started,txt_freq.stopped,sound_6.started,sound_6.stopped,sound_7.started,sound_7.stopped,sound_8.started,sound_8.stopped,sound_9.started,sound_9.stopped,cross_2.started,cross_2.stopped,sound_10.started,sound_10.stopped,circle_2.started,circle_2.stopped,freq_ready.keys,freq_ready.rt,freq_ready.started,freq_ready.stopped,freq_ready_txt.started,freq_ready_txt.stopped,txt_freq_2.started,txt_freq_2.stopped,sound_11.started,sound_11.stopped,sound_12.started,sound_12.stopped,sound_13.started,sound_13.stopped,sound_14.started,sound_14.stopped,cross_3.started,cross_3.stopped,sound_15.started,sound_15.stopped,circle_3.started,circle_3.stopped,freq_ready_2.keys,freq_ready_2.rt,freq_ready_2.started,freq_ready_2.stopped,freq_ready_txt_2.started,freq_ready_txt_2.stopped,txt_freq_3.started,txt_freq_3.stopped,sound_16.started,sound_16.stopped,sound_17.started,sound_17.stopped,sound_18.started,sound_18.stopped,sound_19.started,sound_19.stopped,cross_4.started,cross_4.stopped,sound_20.started,sound_20.stopped,circle_4.started,circle_4.stopped,freq_ready_txt_3.started,freq_ready_txt_3.stopped,tStart_text_2.started,tStart_text_2.stopped,this_trial_is.started,this_trial_is.stopped,Frequency,Level,Psychopy_Level,Real trial detection,Cue Delays,Cue Frequencies,Interval,Cue Intensities,Catch trial,cue_visual_cue.started,cue_visual_cue.stopped,probe_visual_cue.started,probe_visual_cue.stopped,feedback.keys,feedback.corr,feedback.started,feedback.stopped,answer_too_late.keys,answer_too_late.corr,answer_too_early.keys,answer_too_early.corr,feedback.rt,Catch trial answer,answer_too_early.rt,Audiogram_time,Audiogram_both,Audiogram_frequency,Audiogram_none,participant,session,Language (english or french),Skip training? (1 for yes),Resume previous experiment,date,expName,psychopyVersion,frameRate,
,,,,9,0,9,0,11,0,11,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1734.4509796999628,None,4565.501554871014,8.079166903500758,0.00031141072978838237,1,"[0.4720741428119706, 0.5866836735897659, 0.5707346769366451, 0.6385234840028748]","[2876.085756154882, 3228.2971089670204, 3623.640985482349, 4067.3994829023127]",Tone,"[17.0, 17.65757271223528, 17.282368672321383, 16.54979423815134]",False,1735.46188779996,1738.1192985999514,1738.1192985999514,1739.3291794999968,['space'],1,3.2734438598854467,4.293533359887078,None,1,None,1,[0.18020980001892895],,,,,,,regvnx,001,fr,0,0,2022-04-28_15h48.55.640,Cluster,2022.1.1,36.190527198261876,
,,,,9,0,9,0,12,0,12,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1739.8261740999878,None,8000.0,-7.0,8.109050486794653e-05,0,"[0.5089588513427266, 0.5089588513427266, 0.5089588513427266, 0.5089588513427266]","[187.3216400913735, 2826.59735185439, 321.08119686173404, 271.3028480993779]",None,"[14.339567537691675, 16.81325778338057, 20.80204783270314, 20.0]",False,1740.8380592999747,1743.3855236999807,1743.3855236999807,1744.591052499949,None,0,3.055347579938825,4.0763444799231365,None,1,None,1,,,,,,,,regvnx,001,fr,0,0,2022-04-28_15h48.55.640,Cluster,2022.1.1,36.190527198261876,
,,,,9,0,9,0,13,0,13,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1744.9655858999467,None,153.86668559410202,8.744118982546988,0.0012744875248238703,0,"[0.6870204234491961, 0.525959672121174, 0.7427759684284725, 0.41851488197813774]","[2672.5927014492677, 3344.2239946897894, 4509.429979560434, 2975.514841862629]",None,"[16.09584262251017, 17.65757271223528, 14.079166903500758, 17.362623897012146]",False,1745.9825212999713,1748.9543712000013,1748.9543712000013,1750.159379299963,None,0,3.3879351599607617,4.411101759993471,None,1,None,1,,,,,,,,regvnx,001,fr,0,0,2022-04-28_15h48.55.640,Cluster,2022.1.1,36.190527198261876,
,,,,9,0,9,0,14,0,14,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1750.4741686999914,None,,,,,"[0.6039883270691384, 0.6039883270691384, 0.6039883270691384, 0.6039883270691384]","[1480.9146752872575, 2218.8649382334306, 3324.5410395886897, 4981.183366982694]",Perfect_5th,"[8.0, 14.0, 17.65757271223528, 12.0]",True,1751.4853003000026,1754.3152264999808,1754.3152264999808,1755.5207684999914,None,1,3.423983659944497,4.44111295993207,None,1,None,1,,0,,,,,,regvnx,001,fr,0,0,2022-04-28_15h48.55.640,Cluster,2022.1.1,36.190527198261876,
,,,,9,0,9,0,15,0,15,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1755.98799949995,None,2462.2888266898335,6.0,0.00016971594600354728,1,"[0.6356377743525903, 0.6372604336550696, 0.7396375423781786, 0.7514904655675342]","[253.20850879121866, 1113.9641643283742, 530.5533301320338, 2563.0486946326823]",None,"[19.0, 5.284124547217322, 13.265893656062651, 16.0]",False,1757.0273938999744,1760.0689501999877,1760.0689501999877,1761.2829305999912,['space'],1,3.7910886799218133,4.809920679894276,None,1,None,1,[0.180456799978856],,,,,,,regvnx,001,fr,0,0,2022-04-28_15h48.55.640,Cluster,2022.1.1,36.190527198261876,
,,,,9,0,9,0,16,0,16,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1761.8960432999884,None,500.0,-1.0,6.367515405083307e-05,0,"[0.6247847569145861, 0.75468371718952, 0.6832067062761152, 0.6301179444071618]","[1259.9210498948732, 1000.0000000000001, 793.7005259840998, 629.9605249474366]",Major_3rd,"[6.0, 5.426462069149605, 8.0, 11.0]",False,1762.9874564999482,1766.0894489999628,1766.0894489999628,1767.30070849997,None,0,3.708661319920793,4.750982919940725,None,1,None,1,,,,,,,,regvnx,001,fr,0,0,2022-04-28_15h48.55.640,Cluster,2022.1.1,36.190527198261876,
,,,,9,0,9,0,17,0,17,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1767.8014531999943,None,4192.083568649383,10.0,0.0003072363829879462,1,"[0.5653449201526248, 0.790016589929364, 0.5827441943786742, 0.45051465876099894]","[1384.0610578498417, 453.8153395139846, 799.7345608577682, 3202.572491072916]",None,"[7.0, 16.0, 8.0, 17.65757271223528]",False,1768.8136876999633,1771.773758700001,1771.773758700001,1772.9815508999745,['space'],1,3.4073985599097796,4.422627059917431,None,1,None,1,[0.2633778000017628],,,,,,,regvnx,001,fr,0,0,2022-04-28_15h48.55.640,Cluster,2022.1.1,36.190527198261876,
,,,,9,0,9,0,18,0,18,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1773.312475099985,None,8000.0,-6.0,9.098504293049921e-05,0,"[0.5478806659263941, 0.5478806659263941, 0.5478806659263941, 0.5478806659263941]","[3174.8021039364003, 4000.0000000000014, 5039.684199579494, 6349.604207872799]",Major_3rd,"[17.65757271223528, 16.54979423815134, 12.0, 6.0]",False,1774.3553193999687,1777.0441222999943,1777.0441222999943,1778.2503470999654,None,0,3.224783179932274,4.260854279913474,None,1,None,1,,,,,,,,regvnx,001,fr,0,0,2022-04-28_15h48.55.640,Cluster,2022.1.1,36.190527198261876,
,,,,9,0,9,0,19,0,19,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1778.678629299975,None,194.37137146547215,8.339567537691675,0.0007468883074561256,0,"[0.7235909042261862, 0.7235909042261862, 0.7235909042261862, 0.7235909042261862]","[489.7851648125682, 388.74274293094436, 308.5453195367922, 244.89258240628408]",Major_3rd,"[14.259268945125038, 19.0, 20.98075289920411, 18.0]",False,1779.676280399959,1782.8813569999766,1782.8813569999766,1784.1020932999672,None,0,3.9292477599228732,4.954414959938731,None,1,None,1,,,,,,,,regvnx,001,fr,0,0,2022-04-28_15h48.55.640,Cluster,2022.1.1,36.190527198261876,
,,,,10,0,10,0,0,0,0,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1837.336865499965,None,,,,,"[0.6197499429655784, 0.47995664565661555, 0.6349351208539175, 0.6954991632332882]","[672.926065779594, 1008.2498865723488, 1510.6679403114617, 2263.4444657793833]",Perfect_5th,"[10.566442251539915, 5.426462069149605, 8.3344877233999, 14.0]",True,1838.3244864000008,1841.0757443999755,1841.0757443999755,1842.3089388999506,None,1,3.4396899598650634,4.460928859887645,None,1,None,1,,0,,,,,,regvnx,001,fr,0,0,2022-04-28_15h48.55.640,Cluster,2022.1.1,36.190527198261876,
,,,,10,0,10,0,1,0,1,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1842.8492282999796,None,2727.401192320076,10.095842622510169,0.00022945572932275824,1,"[0.6134476181713122, 0.6134476181713122, 0.6134476181713122, 0.6134476181713122]","[5358.91680256349, 2996.868680897767, 200.57364003343648, 256.8136605585944]",None,"[10.0, 17.362623897012146, 14.97933237528106, 19.0]",False,1843.8646154999733,1846.7228260999545,1846.7228260999545,1847.9227243999485,['space'],1,3.463470659975428,4.467595759953838,None,1,None,1,[0.33772100001806393],,,,,,,regvnx,001,fr,0,0,2022-04-28_15h48.55.640,Cluster,2022.1.1,36.190527198261876,
,,,,10,0,10,0,2,0,2,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1848.4041420999565,None,125.0,5.0,0.0012851978913844323,1,"[0.41698678341061374, 0.41698678341061374, 0.41698678341061374, 0.41698678341061374]","[629.9605249474366, 420.4482076268573, 280.6155120773433, 187.2883846095852]",Perfect_5th,"[11.0, 17.0, 20.633006653856143, 14.339567537691675]",False,1849.4376729999785,1851.7206802999717,1851.7206802999717,1852.9535661999835,['space'],1,2.695072579954285,3.6991753799375147,None,1,None,1,[0.3931900000316091],,,,,,,regvnx,001,fr,0,0,2022-04-28_15h48.55.640,Cluster,2022.1.1,36.190527198261876,
,,,,10,0,10,0,3,0,3,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1853.1867181999842,None,1866.0659830736151,-3.0,4.868135812041065e-05,0,"[0.7906197302430406, 0.49904788760435226, 0.5938867638284405, 0.6049561033313685]","[521.8473431089802, 2153.1381761143793, 5499.570886213526, 2093.299404584653]",None,"[14.0, 13.468582492803527, 9.0, 13.0]",False,1854.1972960999701,1857.1185700999922,1857.1185700999922,1858.3481765000033,None,0,3.5338754799449816,4.538969179964624,None,1,None,1,,,,,,,,regvnx,001,fr,0,0,2022-04-28_15h48.55.640,Cluster,2022.1.1,36.190527198261876,
,,,,10,0,10,0,4,0,4,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1858.7876986999763,None,,,,,"[0.6800778619332648, 0.7564255029649938, 0.6665085139518703, 0.5026041772782454]","[2392.0632008431644, 1898.5818206964288, 1506.9053897106053, 1196.0316004215822]",Major_3rd,"[15.0, 12.0, 8.3344877233999, 5.693825703056729]",True,1859.7827114999527,1862.9309912999743,1862.9309912999743,1864.1365654999972,['space'],0,3.632273759925738,4.644707259896677,None,1,None,1,[0.0432625999674201],0,,,,,,regvnx,001,fr,0,0,2022-04-28_15h48.55.640,Cluster,2022.1.1,36.190527198261876,
,,,,10,0,10,0,5,0,5,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1864.4945114000002,None,637.1910019269794,5.0,8.986366284548927e-05,1,"[0.766920934759049, 0.766920934759049, 0.766920934759049, 0.766920934759049]","[252.8694166908896, 318.59550096348977, 401.40517806570307, 505.7388333817791]",Major_3rd,"[19.0, 20.98075289920411, 18.0, 14.0]",False,1865.5106529999757,1868.8390527999727,1868.8390527999727,1870.0454029999673,['space'],1,4.098395959939808,5.1130700599751435,None,1,None,1,[0.32981319999089465],,,,,,,regvnx,001,fr,0,0,2022-04-28_15h48.55.640,Cluster,2022.1.1,36.190527198261876,
,,,,10,0,10,0,6,0,6,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1870.699420299963,None,1000.0,4.0,6.981841805279689e-05,1,"[0.40770226529660647, 0.40770226529660647, 0.40770226529660647, 0.40770226529660647]","[1892.5812599558562, 976.9189002150326, 1906.2530398174429, 2248.9058968602935]",None,"[11.536491143744154, 5.426462069149605, 12.0, 14.0]",False,1871.7089784999844,1873.9544124999666,1873.9544124999666,1875.1759622999816,['space'],1,2.670990779879503,3.7042701799073257,None,1,None,1,[0.736973199993372],,,,,,,regvnx,001,fr,0,0,2022-04-28_15h48.55.640,Cluster,2022.1.1,36.190527198261876,
,,,,10,0,10,0,7,0,7,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1875.4708823999972,None,4000.0,17.0,0.0005942511137185092,1,"[0.44197833209558995, 0.44197833209558995, 0.44197833209558995, 0.44197833209558995]","[793.7005259840998, 1189.2071150027211, 1781.7974362806788, 2669.679708340069]",Perfect_5th,"[8.0, 5.284124547217322, 11.0, 16.09584262251017]",False,1876.4821161999716,1878.8411581999972,1878.8411581999972,1880.0696236999938,['space'],1,2.783221279969439,3.794713579933159,None,1,None,1,[0.8132803999469616],,,,,,,regvnx,001,fr,0,0,2022-04-28_15h48.55.640,Cluster,2022.1.1,36.190527198261876,
,,,,10,0,10,0,8,0,8,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1880.3330709000002,None,831.4171767975946,1.6340786099669593,4.738767301268612e-05,0,"[0.4702518560156074, 0.4702518560156074, 0.4702518560156074, 0.4702518560156074]","[164.9740626341165, 247.18180554579368, 370.35424852441844, 554.9043915154814]",Perfect_5th,"[14.298594675522626, 18.617590404467318, 19.12277952867055, 13.0]",False,1881.3323374000029,1883.7789123999537,1883.7789123999537,1884.987909599964,None,0,2.884597859927453,3.9093614599551074,None,1,None,1,,,,,,,,regvnx,001,fr,0,0,2022-04-28_15h48.55.640,Cluster,2022.1.1,36.190527198261876,
,,,,10,0,10,0,9,0,9,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1885.3167899999535,None,2770.9234450707877,10.813257783380573,0.0002398202252426821,1,"[0.4347729736039484, 0.4831098001287905, 0.6683431108837822, 0.7734824157974075]","[6982.289552183812, 5541.846890141575, 4398.566791628716, 3491.144776091906]",Major_3rd,"[3.3444514882838767, 9.0, 15.0, 17.64434753057462]",False,1886.3203886999981,1888.9283012999804,1888.9283012999804,1890.1514956000028,['space'],1,3.3729656598879956,4.3910030598635785,None,1,None,1,[0.25852800003485754],,,,,,,regvnx,001,fr,0,0,2022-04-28_15h48.55.640,Cluster,2022.1.1,36.190527198261876,
,,,,10,0,10,0,10,0,10,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1890.787972799968,None,302.4555826275822,14.98075289920411,0.0006279277335107838,0,"[0.7425870726725624, 0.6330831376342937, 0.6203698620961577, 0.7433818301798117]","[1748.9165612842178, 353.37738228941987, 4717.7774973627265, 657.5466420726354]",None,"[10.500280192502128, 20.14564464232935, 13.0, 10.566442251539915]",False,1891.7915680999868,1894.8115185999777,1894.8115185999777,1896.0339349999558,None,0,3.757734359940514,4.760886259900872,None,1,None,1,,,,,,,,regvnx,001,fr,0,0,2022-04-28_15h48.55.640,Cluster,2022.1.1,36.190527198261876,
,,,,10,0,10,0,11,0,11,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1896.6219566999935,None,250.0,15.0,0.0009418245447449003,0,"[0.49721189549803074, 0.7677712714210753, 0.7807145928707209, 0.7846745076504885]","[1344.2416311342342, 1262.4531765022984, 275.9714473095089, 3755.828934474834]",None,"[6.390993840249913, 6.0, 20.0, 17.282368672321383]",False,1898.9596827999922,1902.019656599965,1902.019656599965,1903.2387697999948,None,0,3.8437445198651403,4.8561428198590875,None,1,None,1,,,,,,,,regvnx,001,fr,0,0,2022-04-28_15h48.55.640,Cluster,2022.1.1,36.190527198261876,
,,,,10,0,10,0,12,0,12,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1903.8809894999722,None,7466.854423264285,-3.863706201873652,0.00010599679346947209,1,"[0.7240358544110866, 0.7240358544110866, 0.7240358544110866, 0.7240358544110866]","[2472.2001878365863, 5222.324118075585, 901.7759126919236, 549.5368068187081]",None,"[15.26914224171804, 11.0, 6.0, 13.0]",False,1904.8716583999922,1908.0794269999606,1908.0794269999606,1909.290584399947,['space'],1,3.906251859967597,4.940446259977762,None,1,None,1,[0.13554669998120517],,,,,,,regvnx,001,fr,0,0,2022-04-28_15h48.55.640,Cluster,2022.1.1,36.190527198261876,
,,,,10,0,10,0,13,0,13,0,,,frequency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1909.8873431999818,None,,,,,"[0.5391397383413676, 0.6827995095399848, 0.4964008568288973, 0.46037222061547284]","[3118.2305587881, 3928.7243194425796, 4949.882469299616, 6236.461117576198]",Major_3rd,"[17.362623897012146, 16.54979423815134, 12.43024748186614, 6.0]",True,1910.8982361999806,1913.6561642999877,1913.6561642999877,1914.8727334999712,None,1,3.19858685991494,4.228352259902749,None,1,None,1,,0,,,,,,regvnx,001,fr,0,0,2022-04-28_15h48.55.640,Cluster,2022.1.1,36.190527198261876,
,,,,10,0,10,0,14,0,14,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1915.1893897999544,None,6062.8662660415985,1.0,0.0001333322148200284,0,"[0.5430325622594635, 0.5430325622594635, 0.5430325622594635, 0.5430325622594635]","[1203.0250360821178, 1802.5009252216623, 2700.6998923363826, 4046.477761207694]",Perfect_5th,"[5.693825703056729, 11.0, 16.09584262251017, 16.54979423815134]",False,1916.2181677999906,1918.8640196999768,1918.8640196999768,1920.064748899953,None,0,3.2135503799654543,4.237225679971743,None,1,['space'],0,,,[-3.3129253000370227],,,,,regvnx,001,fr,0,0,2022-04-28_15h48.55.640,Cluster,2022.1.1,36.190527198261876,
,,,,10,0,10,0,15,0,15,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1920.5052817999967,None,4204.523758585045,10.0,0.00030994315953895846,1,"[0.5580239041595398, 0.5775435807804945, 0.6401860939457164, 0.5733836205533229]","[6844.337766958485, 1705.9875633319195, 5108.583895082832, 434.2541054859012]",None,"[4.0, 10.0, 11.0, 16.60094971129105]",False,1921.5298842999619,1924.3402979999664,1924.3402979999664,1925.5624067999888,['space'],1,3.3637019598972984,4.366419659927487,None,1,None,1,[0.3394389000022784],,,,,,,regvnx,001,fr,0,0,2022-04-28_15h48.55.640,Cluster,2022.1.1,36.190527198261876,
,,,,10,0,10,0,16,0,16,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1925.9723607999622,None,2078.899542627103,7.0,0.0001713982153349954,1,"[0.5848536907355728, 0.5848536907355728, 0.5848536907355728, 0.5848536907355728]","[1309.6246471863556, 1470.0039639972367, 1650.023660451236, 1852.0889376690238]",Tone,"[6.390993840249913, 8.0, 9.421843001848778, 11.536491143744154]",False,1926.9899865999469,1929.7753024999984,1929.7753024999984,1931.001298099989,['space'],1,3.3807420599041507,4.401392159925308,None,1,None,1,[0.2543619000352919],,,,,,,regvnx,001,fr,0,0,2022-04-28_15h48.55.640,Cluster,2022.1.1,36.190527198261876,
,,,,10,0,10,0,17,0,17,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1931.4616315999883,None,,,,,"[0.786052379559904, 0.6074952730752299, 0.6195926019933037, 0.7139890618582305]","[3616.1160511453595, 7535.7272594006545, 7715.75654129285, 147.61593124817597]",None,"[17.282368672321383, 2.0, 2.0, 15.0]",True,1932.4657444999903,1935.5108489999548,1935.5108489999548,1936.7286420000019,None,1,3.7373083599377424,4.768097259977367,None,1,None,1,,0,,,,,,regvnx,001,fr,0,0,2022-04-28_15h48.55.640,Cluster,2022.1.1,36.190527198261876,
,,,,10,0,10,0,18,0,18,0,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1937.3123754999833,None,1319.5079107728945,-6.0,2.645445192770051e-05,0,"[0.6586615244144047, 0.6586615244144047, 0.6586615244144047, 0.6586615244144047]","[523.6470614103137, 659.7539553864475, 831.2378961427881, 1047.294122820627]",Major_3rd,"[13.265893656062651, 10.566442251539915, 7.634078609966959, 5.192894796171436]",False,1938.4097550999722,1941.4021418999764,1941.4021418999764,1942.6260927999974,None,0,3.679638419940602,4.709923219925258,None,1,None,1,,,,,,,,regvnx,001,fr,0,0,2022-04-28_15h48.55.640,Cluster,2022.1.1,36.190527198261876,
,,,,10,0,10,0,19,0,19,0,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1943.1761432999629,None,6062.8662660415985,1.0,0.0001333322148200284,0,"[0.6482822620690544, 0.7743134979526672, 0.4827410545878796, 0.6314125869367031]","[1406.9595876386807, 796.3779373047861, 6235.630943082725, 188.8882350745509]",None,"[7.2981642474797095, 8.0, 6.0, 14.339567537691675]",False,1944.2015310999705,1947.132789700001,1947.132789700001,1948.352640600002,None,0,3.55733237991808,4.562369979918003,None,1,None,1,,,,,,,,regvnx,001,fr,0,0,2022-04-28_15h48.55.640,Cluster,2022.1.1,36.190527198261876,
,,,,11,0,11,0,0,0,0,0,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1949.8647016999894,None,329.87697769322364,9.0,0.00026706697831277394,0,"[0.7098856202304604, 0.7098856202304604, 0.7098856202304604, 0.7098856202304604]","[1547.647556442331, 696.4242463932618, 988.9862670685378, 1387.6047311286388]",None,"[8.3344877233999, 10.0, 5.426462069149605, 7.0]",False,1950.8721951999469,1954.0401457999833,1954.0401457999833,1955.2642001999775,None,0,3.8637110799900256,4.89211057999637,None,1,['space'],0,,,[0.5819526000414044],,,,,regvnx,001,fr,0,0,2022-04-28_15h48.55.640,Cluster,2022.1.1,36.190527198261876,
